method,dataset,dropout,run,prob,prob measure,total tes trading days skipped,total tes trading days profitable,total tes trading days averted loss by skipping,tes trading days averted loss by skipping percentage of total skipped,total tes trading days,total tes return,total tes return if without filtering,total tes log return,avg tes return,tes profit per trade,tes sharpe ratio,dropout tes acc,dropout tes mcc,tes acc,tes mcc,tes acc of y to log return,best benchmark tes total return,best benchmark tes total profit per trade,best benchmark tes avg sharpe ratio,best benchmark tes total log return,best benchmark tes acc
Adv-ALSTM,stocknet,0.9,2,0.3,std,257,2004,120,46.69260700389105,3463,13616.688483000002,11495.992363,10.105517585277271,3.66040012983871,3.932049807392435,0.013184173971539266,57.553763440860216,0.1495683142619717,57.86889979786313,0.15603560704144182,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.2,std,160,2060,79,49.375,3560,17269.383916,11495.992363,10.375702360472518,4.642307504301075,4.850950538202247,0.015739536233095087,57.553763440860216,0.1495683142619717,57.865168539325836,0.15573007307954911,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.1,std,84,2099,42,50.0,3636,12514.933395000004,11495.992363,10.365224512670252,3.3642294072580654,3.441950878712872,0.011174010436151951,57.553763440860216,0.1495683142619717,57.72827282728272,0.15305749425880183,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.0,std,0,2141,0,100.0,3720,11495.992363,11495.992363,10.47220400106471,3.090320527688172,3.090320527688172,0.010247680492966595,57.553763440860216,0.1495683142619717,57.553763440860216,0.1495683142619717,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,1.0,var,964,1582,405,42.01244813278009,2756,6389.124164000003,11495.992363,7.5748514292740445,1.7175064956989254,2.3182598563134986,0.006894551035412786,57.553763440860216,0.1495683142619717,57.40203193033382,0.1468664801391412,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.9,var,574,1824,257,44.77351916376306,3146,9227.002028000003,11495.992363,9.260927715797177,2.4803768892473124,2.9329313502860783,0.009233802092830111,57.553763440860216,0.1495683142619717,57.97838525111252,0.15809588884620296,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.8,var,506,1867,232,45.8498023715415,3214,12961.605839000003,11495.992363,9.60751564285092,3.484302644892474,4.032858070628501,0.012659482570913047,57.553763440860216,0.1495683142619717,58.08960796515245,0.15997653242241924,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.7,var,430,1916,205,47.674418604651166,3290,14120.369874000004,11495.992363,9.911311624942627,3.7957983532258073,4.291905736778117,0.013759902141746928,57.553763440860216,0.1495683142619717,58.237082066869306,0.16303093117223105,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.6,var,316,1977,152,48.10126582278481,3404,13620.269640000006,11495.992363,10.141306311429735,3.6613628064516144,4.001254300822564,0.013187644199911683,57.553763440860216,0.1495683142619717,58.07873090481787,0.15987798864048544,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.5,var,250,2007,116,46.400000000000006,3470,13618.546592000002,11495.992363,10.126293919444027,3.660899621505377,3.9246531965417875,0.01318597311434155,57.553763440860216,0.1495683142619717,57.83861671469741,0.15541126679223013,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.4,var,188,2047,94,50.0,3532,11537.550133999997,11495.992363,10.32858896118114,3.1014919715053755,3.2665770481313694,0.0110858552882463,57.553763440860216,0.1495683142619717,57.955832389580976,0.1574405048586634,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.3,var,139,2069,67,48.201438848920866,3581,17258.467852,11495.992363,10.34761654431481,4.639373078494624,4.819454859536442,0.015729580814369273,57.553763440860216,0.1495683142619717,57.777157218654004,0.154009915303247,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.2,var,87,2098,44,50.57471264367817,3633,12515.286239000001,11495.992363,10.396812849730992,3.3643242577956993,3.4448902391962566,0.011174325525051196,57.553763440860216,0.1495683142619717,57.74841728598954,0.15345465527822683,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.1,var,52,2114,25,48.07692307692308,3668,11483.850734,11495.992363,10.455584861409918,3.0870566489247313,3.130820810796074,0.010236860772830142,57.553763440860216,0.1495683142619717,57.63358778625955,0.1511398067484049,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.0,var,0,2141,0,100.0,3720,11495.992363,11495.992363,10.47220400106471,3.090320527688172,3.090320527688172,0.010247680492966595,57.553763440860216,0.1495683142619717,57.553763440860216,0.1495683142619717,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,1.0,entr,964,1582,405,42.01244813278009,2756,6389.124164000003,11495.992363,7.5748514292740445,1.7175064956989254,2.3182598563134986,0.006894551035412786,57.553763440860216,0.1495683142619717,57.40203193033382,0.1468664801391412,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.9,entr,660,1771,290,43.93939393939394,3060,10731.843672000003,11495.992363,8.92250138257896,2.8849042129032267,3.5071384549019617,0.01110538896995281,57.553763440860216,0.1495683142619717,57.875816993464056,0.15614883761583503,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.8,entr,557,1834,250,44.88330341113106,3163,12886.209027000004,11495.992363,9.302720330369166,3.4640346846774204,4.074046483401835,0.01258589380573673,57.553763440860216,0.1495683142619717,57.982927600379384,0.15799214801395975,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.7,entr,504,1869,232,46.03174603174603,3216,14099.191727000001,11495.992363,9.628418186817516,3.7901053029569898,4.384077029539801,0.013739266693537656,57.553763440860216,0.1495683142619717,58.115671641791046,0.16044877068622218,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.6,entr,443,1910,212,47.855530474040634,3277,14120.810376000005,11495.992363,9.941172086909397,3.7959167677419368,4.30906633384193,0.013760331741321536,57.553763440860216,0.1495683142619717,58.28501678364357,0.16411075100234992,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.5,entr,322,1974,155,48.13664596273292,3398,12545.802190000006,11495.992363,10.159666185212682,3.372527470430109,3.692113652148324,0.01217170320018917,57.553763440860216,0.1495683142619717,58.09299587992937,0.16014521126172807,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.4,entr,250,2007,116,46.400000000000006,3470,13618.546592000002,11495.992363,10.126293919444027,3.660899621505377,3.9246531965417875,0.01318597311434155,57.553763440860216,0.1495683142619717,57.83861671469741,0.15541126679223013,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.3,entr,179,2051,89,49.72067039106145,3541,11574.870345000003,11495.992363,10.381023871464725,3.111524286290323,3.268813991810224,0.011121694891369964,57.553763440860216,0.1495683142619717,57.92149110420786,0.15681935137027928,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.2,entr,122,2076,57,46.72131147540984,3598,15837.518481000003,11495.992363,10.33268319514376,4.257397441129033,4.40175610922735,0.014389331816918647,57.553763440860216,0.1495683142619717,57.69872151195108,0.15247410169343742,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.1,entr,65,2109,33,50.76923076923077,3655,11476.043139999998,11495.992363,10.449686415870723,3.0849578333333327,3.139820284541723,0.010229901980481881,57.553763440860216,0.1495683142619717,57.70177838577292,0.1525097254275483,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,2,0.0,entr,0,2141,0,100.0,3720,11495.992363,11495.992363,10.47220400106471,3.090320527688172,3.090320527688172,0.010247680492966595,57.553763440860216,0.1495683142619717,57.553763440860216,0.1495683142619717,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,1.0,std,1251,1485,580,46.36290967226219,2469,15881.378932000003,21593.156561000003,9.493348885565958,4.269187884946238,6.432312244633456,0.01777164275677942,57.95698924731183,0.15756944058391117,60.14580801944107,0.2023527847181824,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.9,std,995,1629,468,47.03517587939699,2725,22335.291450000004,21593.156561000003,10.015747463248141,6.0041106048387105,8.1964372293578,0.024181045617255092,57.95698924731183,0.15756944058391117,59.77981651376146,0.1950458559253282,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.8,std,826,1719,389,47.09443099273607,2894,27321.368184000006,21593.156561000003,10.274721833621143,7.344453812903227,9.440693912923292,0.026546080425440724,57.95698924731183,0.15756944058391117,59.39875604699378,0.1871434335784019,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.7,std,671,1806,321,47.83904619970194,3049,21734.437121000003,21593.156561000003,10.62455904108821,5.842590623924732,7.128382132174484,0.020004784632141365,57.95698924731183,0.15756944058391117,59.232535257461464,0.18370557496578205,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.6,std,589,1856,289,49.06621392190153,3131,23592.271445000006,21593.156561000003,10.974818564503785,6.342008452956991,7.535059548067712,0.021250865430739244,57.95698924731183,0.15756944058391117,59.27818588310444,0.18499187930345593,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.5,std,521,1897,262,50.287907869481764,3199,24747.222628000003,21593.156561000003,11.139333231760185,6.65247920107527,7.735924547671148,0.022248317543107476,57.95698924731183,0.15756944058391117,59.29978118161926,0.185072198168402,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.4,std,407,1956,207,50.859950859950864,3313,24698.619284,21593.156561000003,11.20101624559472,6.639413786021506,7.455061661334138,0.022204544035517797,57.95698924731183,0.15756944058391117,59.04014488379112,0.17973908882854872,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.3,std,302,2009,155,51.324503311258276,3418,23720.780601000002,21593.156561000003,11.36476099711286,6.3765539250000005,6.93995921620831,0.021287972698560587,57.95698924731183,0.15756944058391117,58.77706260971328,0.17427127451264202,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.2,std,189,2061,94,49.735449735449734,3531,21629.837100000004,21593.156561000003,11.472576171774968,5.814472338709678,6.1256972812234505,0.01928372353494182,57.95698924731183,0.15756944058391117,58.36873406966865,0.1662463552647034,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.1,std,88,2111,43,48.86363636363637,3632,21596.577928,21593.156561000003,11.464825354346488,5.805531701075268,5.946194363436123,0.01925403883085667,57.95698924731183,0.15756944058391117,58.12224669603524,0.16101578256476748,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.0,std,0,2156,0,100.0,3720,21593.156561000003,21593.156561000003,11.504624092516414,5.804611978763441,5.804611978763441,0.01925098325436772,57.95698924731183,0.15756944058391117,57.95698924731183,0.15756944058391117,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,1.0,var,1251,1485,580,46.36290967226219,2469,15881.378932000003,21593.156561000003,9.493348885565958,4.269187884946238,6.432312244633456,0.01777164275677942,57.95698924731183,0.15756944058391117,60.14580801944107,0.2023527847181824,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.9,var,661,1815,320,48.41149773071105,3059,21740.948205,21593.156561000003,10.755314712399798,5.844340915322581,7.1072076511932005,0.02001077964544459,57.95698924731183,0.15756944058391117,59.33311539718862,0.18577082089572608,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.8,var,558,1873,275,49.283154121863795,3162,24727.742123000004,21593.156561000003,10.966627498437207,6.647242506182796,7.820285301391525,0.022230798642074716,57.95698924731183,0.15756944058391117,59.23466160657812,0.183938670530634,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.7,var,479,1917,240,50.10438413361169,3241,24690.078582000006,21593.156561000003,11.118089720283741,6.637117898387098,7.618043376118484,0.022196874091936134,57.95698924731183,0.15756944058391117,59.148410984264125,0.1818511943827399,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.6,var,362,1983,189,52.20994475138122,3358,23645.800907000008,21593.156561000003,11.345501312144227,6.356398093279572,7.041632193865398,0.021220748039742783,57.95698924731183,0.15756944058391117,59.05300774270399,0.17988432536741544,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.5,var,293,2014,151,51.5358361774744,3427,23721.964364000007,21593.156561000003,11.392632404663935,6.3768721408602165,6.9220788923256515,0.021289034978460075,57.95698924731183,0.15756944058391117,58.76860227604319,0.17412015171744621,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.4,var,216,2047,107,49.53703703703704,3504,21625.294762999998,21593.156561000003,11.37801530917691,5.813251280376344,6.171602386700913,0.019279673857320764,57.95698924731183,0.15756944058391117,58.4189497716895,0.16712430362135583,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.3,var,148,2082,74,50.0,3572,21632.151973000004,21593.156561000003,11.50324999046216,5.81509461639785,6.056033587066071,0.01928578674255966,57.95698924731183,0.15756944058391117,58.28667413213886,0.1645361159160887,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.2,var,96,2105,45,46.875,3624,21590.471655,21593.156561000003,11.37439995990002,5.80389022983871,5.957635666390729,0.019248593859658644,57.95698924731183,0.15756944058391117,58.08498896247241,0.16035669802002553,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.1,var,44,2135,23,52.27272727272727,3676,21593.532726000005,21593.156561000003,11.604814495379946,5.804713098387098,5.8741927981501645,0.01925132031436973,57.95698924731183,0.15756944058391117,58.07943416757345,0.1600611271349153,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.0,var,0,2156,0,100.0,3720,21593.156561000003,21593.156561000003,11.504624092516414,5.804611978763441,5.804611978763441,0.01925098325436772,57.95698924731183,0.15756944058391117,57.95698924731183,0.15756944058391117,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,1.0,entr,1251,1485,580,46.36290967226219,2469,15881.378932000003,21593.156561000003,9.493348885565958,4.269187884946238,6.432312244633456,0.01777164275677942,57.95698924731183,0.15756944058391117,60.14580801944107,0.2023527847181824,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.9,3,0.9,entr,776,1751,371,47.80927835051546,2944,27361.039379,21593.156561000003,10.439591653737088,7.355118112634409,9.29383131080163,0.026584613114233494,57.95698924731183,0.15756944058391117,59.47690217391305,0.1886914432688517,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
